01.07.2024,01:50:00,0.2,gültig,,,,10,10,,338,gültig,,,,10,10,,16.3,gültig,,,,10,10,,93.1,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.3,gültig,,15.3,15.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,02:00:00,0.2,gültig,,,,10,10,,62,gültig,,,,10,10,,16.3,gültig,,,,10,10,,93.4,gültig,,,94.1,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.3,gültig,,15.3,15.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,02:10:00,0.3,gültig,,0.0,,10,10,,318,gültig,,,,10,10,,16.3,gültig,,,16.3,10,10,,92.6,gültig,,,,10,10,,0,gültig,,0,0,10,10,,0.0,gültig,,0.0,0.0,10,,,15.2,gültig,,15.2,15.2,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,02:20:00,0.3,gültig,,,,10,10,,325,gültig,,,,10,10,,16.2,gültig,,16.1,,10,10,,92.8,gültig,,91.9,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.1,gültig,,15.1,15.1,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,02:30:00,0.3,gültig,,,0.6,10,10,,60,gültig,,,40,10,10,,16.2,gültig,,,,10,10,,92.5,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.1,gültig,,15.1,15.1,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,02:40:00,0.0,gültig,,,,10,10,,0,ungültig,,,,10,10,,16.2,gültig,,,,10,10,,93.7,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.3,gültig,,15.3,15.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,02:50:00,0.1,gültig,,,,10,10,,1,gültig,,,,10,10,,16.2,gültig,,,,10,10,,93.9,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.3,gültig,,15.3,15.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,03:00:00,0.3,gültig,,,,10,10,,74,gültig,,,,10,10,,16.2,gültig,,,,10,10,,94.0,gültig,,,94.8,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.3,gültig,,15.3,15.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,03:10:00,0.2,gültig,,0.0,,10,10,,86,gültig,,,,10,10,,16.2,gültig,,,16.3,10,10,,92.6,gültig,,92.1,,10,10,,0,gültig,,0,0,10,10,,0.0,gültig,,0.0,0.0,10,,,15.1,gültig,,15.1,15.1,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,03:20:00,0.3,gültig,,,,10,10,,321,gültig,,,,10,10,,16.3,gültig,,,,10,10,,93.7,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.4,gültig,,15.4,15.4,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,03:30:00,0.2,gültig,,,,10,10,,7,gültig,,,,10,10,,16.1,gültig,,16.1,,10,10,,94.0,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.2,gültig,,15.2,15.2,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,03:40:00,0.3,gültig,,,,10,10,,321,gültig,,,,10,10,,16.1,gültig,,,,10,10,,95.2,gültig,,,95.5,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.4,gültig,,15.4,15.4,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,03:50:00,0.2,gültig,,,0.7,10,10,,112,gültig,,,277,10,10,,16.1,gültig,,,,10,10,,95.0,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.4,gültig,,15.4,15.4,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,04:00:00,0.3,gültig,,,,10,10,,323,gültig,,,,10,10,,16.1,gültig,,,,10,10,,94.3,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.3,gültig,,15.3,15.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,04:10:00,0.4,gültig,,0.0,,10,10,,138,gültig,,,,10,10,,16.1,gültig,,16.1,,10,10,,93.9,gültig,,,94.8,10,10,,0,gültig,,0,0,10,10,,0.0,gültig,,0.0,0.0,10,,,15.2,gültig,,15.2,15.2,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,04:20:00,0.4,gültig,,,,10,10,,299,gültig,,,,10,10,,16.2,gültig,,,16.3,10,10,,91.8,gültig,,90.6,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.9,gültig,,14.9,14.9,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,04:30:00,0.6,gültig,,,,10,10,,286,gültig,,,,10,10,,16.1,gültig,,,,10,10,,92.6,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.0,gültig,,15.0,15.0,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,04:40:00,0.6,gültig,,,1.1,10,10,,272,gültig,,,272,10,10,,16.1,gültig,,,,10,10,,92.0,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.9,gültig,,14.9,14.9,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,04:50:00,0.6,gültig,,,,10,10,,281,gültig,,,,10,10,,16.1,gültig,,,,10,10,,92.2,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.9,gültig,,14.9,14.9,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,05:00:00,0.5,gültig,,,,10,10,,255,gültig,,,,10,10,,16.2,gültig,,,,10,10,,92.3,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.0,gültig,,15.0,15.0,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,05:10:00,0.4,gültig,,0.0,,10,10,,150,gültig,,,,10,10,,16.2,gültig,,16.1,16.2,10,10,,93.0,gültig,,,93.6,10,10,,0,gültig,,0,,10,10,,0.0,gültig,,0.0,0.0,10,,,15.1,gültig,,15.1,15.1,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,05:20:00,0.5,gültig,,,,10,10,,270,gültig,,,,10,10,,16.2,gültig,,,,10,10,,91.9,gültig,,,,10,10,,0,gültig,,,,10,10,,0.0,gültig,,,,10,,,15.0,gültig,,15.0,15.0,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,05:30:00,0.6,gültig,,,,10,10,,203,gültig,,,,10,10,,16.2,gültig,,,,10,10,,91.4,gültig,,,,10,10,,1,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.9,gültig,,14.9,14.9,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,05:40:00,0.5,gültig,,,,10,10,,272,gültig,,,,10,10,,16.2,gültig,,,,10,10,,91.3,gültig,,,,10,10,,3,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.9,gültig,,14.9,14.9,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,05:50:00,0.8,gültig,,,1.9,10,10,,226,gültig,,,267,10,10,,16.2,gültig,,,,10,10,,90.5,gültig,,89.6,,10,10,,8,gültig,,,11,10,10,,0.0,gültig,,,,10,,,14.7,gültig,,14.7,14.7,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,06:00:00,0.5,gültig,,,,10,10,,215,gültig,,,,10,10,,16.2,gültig,,,,10,10,,90.0,gültig,,,,10,10,,8,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.6,gültig,,14.6,14.6,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,06:10:00,0.5,gültig,,0.0,,10,10,,241,gültig,,,,10,10,,16.2,gültig,,,,10,10,,90.3,gültig,,,,10,10,,9,gültig,,8,,10,10,,0.0,gültig,,,,10,,,14.7,gültig,,14.7,14.7,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,06:20:00,0.4,gültig,,,,10,10,,293,gültig,,,,10,10,,16.3,gültig,,,,10,10,,90.4,gültig,,,,10,10,,21,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.8,gültig,,14.8,14.8,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,06:30:00,0.5,gültig,,,,10,10,,261,gültig,,,,10,10,,16.3,gültig,,,,10,10,,90.7,gültig,,,,10,10,,27,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.8,gültig,,14.8,14.8,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,06:40:00,0.5,gültig,,,,10,10,,162,gültig,,,,10,10,,16.4,gültig,,,,10,10,,90.7,gültig,,,91.6,10,10,,43,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.9,gültig,,14.9,14.9,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,06:50:00,0.4,gültig,,,,10,10,,234,gültig,,,,10,10,,16.5,gültig,,,,10,10,,89.6,gültig,,,,10,10,,57,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.9,gültig,,14.9,14.9,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,07:00:00,0.8,gültig,,,3.1,10,10,,296,gültig,,,275,10,10,,16.6,gültig,,,,10,10,,87.6,gültig,,86.1,,10,10,,60,gültig,,,64,10,10,,0.0,gültig,,,,10,,,14.6,gültig,,14.6,14.6,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,07:10:00,0.8,gültig,,,,10,10,,323,gültig,,,,10,10,,16.6,gültig,,16.5,,10,10,,86.6,gültig,,,87.6,10,10,,68,gültig,,50,,10,10,,0.0,gültig,,0.0,0.0,10,,,14.4,gültig,,14.4,14.4,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,07:20:00,0.7,gültig,,0.0,2.7,10,10,,281,gültig,,,227,10,10,,16.6,gültig,,,,10,10,,86.0,gültig,,,,10,10,,113,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.3,gültig,,14.3,14.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,07:30:00,0.6,gültig,,,,10,10,,270,gültig,,,,10,10,,16.8,gültig,,,16.8,10,10,,85.6,gültig,,,,10,10,,106,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.4,gültig,,14.4,14.4,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,07:40:00,0.6,gültig,,,,10,10,,279,gültig,,,,10,10,,16.8,gültig,,,,10,10,,84.4,gültig,,,,10,10,,92,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.2,gültig,,14.2,14.2,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,07:50:00,0.7,gültig,,,,10,10,,314,gültig,,,,10,10,,16.7,gültig,,,,10,10,,84.2,gültig,,,,10,10,,85,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.1,gültig,,14.1,14.1,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,08:00:00,0.8,gültig,,,,10,10,,314,gültig,,,,10,10,,16.6,gültig,,,,10,10,,82.9,gültig,,80.7,,10,10,,105,gültig,,,133,10,10,,0.0,gültig,,,,10,,,13.8,gültig,,13.8,13.8,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,08:10:00,1.1,gültig,,,,10,10,,291,gültig,,,,10,10,,16.6,gültig,,16.5,,10,10,,80.5,gültig,,,,10,10,,210,gültig,,133,,10,10,,0.0,gültig,,0.0,0.0,10,,,13.3,gültig,,13.3,13.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,08:20:00,1.0,gültig,,,,10,10,,276,gültig,,,,10,10,,17.0,gültig,,,,10,10,,79.8,gültig,,,,10,10,,212,gültig,,,,10,10,,0.0,gültig,,,,10,,,13.6,gültig,,13.6,13.6,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,08:30:00,0.7,gültig,,0.2,,10,10,,335,gültig,,,,10,10,,17.2,gültig,,,,10,10,,81.8,gültig,,,83.6,10,10,,227,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.1,gültig,,14.1,14.1,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,08:40:00,1.1,gültig,,,,10,10,,284,gültig,,,,10,10,,17.3,gültig,,,,10,10,,79.7,gültig,,,,10,10,,351,gültig,,,563,10,10,,0.0,gültig,,,,10,,,13.8,gültig,,13.8,13.8,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,08:50:00,1.6,gültig,,,3.8,10,10,,265,gültig,,,212,10,10,,17.7,gültig,,,,10,10,,77.6,gültig,,,,10,10,,417,gültig,,,,10,10,,0.0,gültig,,,,10,,,13.8,gültig,,13.8,13.8,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,09:00:00,1.3,gültig,,,,10,10,,283,gültig,,,,10,10,,17.8,gültig,,,17.9,10,10,,78.1,gültig,,76.1,,10,10,,383,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.0,gültig,,14.0,14.0,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,09:10:00,1.3,gültig,,0.3,,10,10,,269,gültig,,,,10,10,,17.9,gültig,,17.7,,10,10,,78.1,gültig,,,80.5,10,10,,519,gültig,,,,10,10,,0.0,gültig,,0.0,0.0,10,,,14.1,gültig,,14.1,14.1,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,09:20:00,1.4,gültig,,,,10,10,,276,gültig,,,,10,10,,18.7,gültig,,,,10,10,,75.4,gültig,,,,10,10,,757,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.3,gültig,,14.3,14.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,09:30:00,1.6,gültig,,,4.4,10,10,,261,gültig,,,202,10,10,,19.2,gültig,,,,10,10,,73.3,gültig,,,,10,10,,866,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.4,gültig,,14.4,14.4,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,09:40:00,1.5,gültig,,,,10,10,,259,gültig,,,,10,10,,19.5,gültig,,,,10,10,,72.6,gültig,,,,10,10,,852,gültig,,362,,10,10,,0.0,gültig,,,,10,,,14.5,gültig,,14.5,14.5,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,09:50:00,1.4,gültig,,,,10,10,,282,gültig,,,,10,10,,19.9,gültig,,,20.4,10,10,,71.7,gültig,,,,10,10,,922,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.7,gültig,,14.7,14.7,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,10:00:00,1.2,gültig,,,,10,10,,254,gültig,,,,10,10,,19.7,gültig,,,,10,10,,72.6,gültig,,68.2,,10,10,,664,gültig,,,1300,10,10,,0.0,gültig,,,,10,,,14.7,gültig,,14.7,14.7,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,10:10:00,1.5,gültig,,,,10,10,,263,gültig,,,,10,10,,19.6,gültig,,,,10,10,,71.1,gültig,,,,10,10,,606,gültig,,,1297,10,10,,0.0,gültig,,0.0,0.0,10,,,14.3,gültig,,14.3,14.3,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,10:20:00,1.2,gültig,,,3.9,10,10,,300,gültig,,,257,10,10,,19.1,gültig,,18.8,,10,10,,73.0,gültig,,,,10,10,,420,gültig,,379,,10,10,,0.0,gültig,,,,10,,,14.2,gültig,,14.2,14.2,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.07.2024,10:30:00,1.0,gültig,,,,10,10,,268,gültig,,,,10,10,,19.2,gültig,,,,10,10,,73.2,gültig,,,76.0,10,10,,683,gültig,,,,10,10,,0.0,gültig,,,,10,,,14.4,gültig,,14.4,14.4,10,10,,,kein Wert,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
